,block_id,timeout_in_s,solver_time_in_sec,has_model,finished_execution,lower_bound,upper_bound,models_found,cost_per_model_found,found_model_times,hard_is_sat,hard_time_in_sec,hard_found_model,hard_cost_found
12,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block6.0,20.0,38.4,True,False,-7,23,"['DUP1 PUSH DUP3 AND_1 PUSH SWAP4 PUSH PUSH SLOAD_0 AND_0 DUP3 OR_0 PUSH SSTORE_0 POP SWAP2 POP SWAP2 MLOAD_0 PUSH PUSH PUSH SWAP3 NOP NOP NOP NOP', 'DUP1 PUSH DUP3 AND_1 PUSH SWAP4 PUSH PUSH SLOAD_0 AND_0 DUP3 OR_0 PUSH SSTORE_0 POP SWAP2 POP SWAP2 MLOAD_0 PUSH PUSH PUSH SWAP3 NOP NOP NOP NOP']","[4, 4]","[8.92, 8.92]",True,7.89,SWAP1 POP PUSH SLOAD_0 PUSH PUSH PUSH SWAP3 AND_0 SWAP1 DUP4 AND_1 SWAP2 POP PUSH MLOAD_0 SWAP1 PUSH SWAP1 PUSH SWAP1 DUP5 OR_0 PUSH SSTORE_0 PUSH SWAP3,0.0
13,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block54,60.0,60.15,True,False,-27,27,"['PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_3 PUSH PUSH DUP5 ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_3 PUSH PUSH DUP5 ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_3 PUSH PUSH DUP5 ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[9.43, 9.43, 9.46]",True,9.33,PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 PUSH ADD_2 MSTORE_1 DUP2 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH ADD_1 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0,0.0
14,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_initial_block27,30.0,58.82,True,False,-16,17,"['DUP7 PUSH DUP8 DUP7 ADD_0 ADD_1 GT_0 DUP5 DUP4 PUSH MSTORE_0 DUP3 MSTORE_1 ISZERO_0 PUSH SWAP4 POP', 'DUP7 PUSH DUP8 DUP7 ADD_0 ADD_1 GT_0 DUP5 DUP4 PUSH MSTORE_0 DUP3 MSTORE_1 ISZERO_0 PUSH SWAP4 POP', 'DUP7 PUSH DUP8 DUP7 ADD_0 ADD_1 GT_0 DUP3 PUSH MSTORE_0 PUSH SWAP4 POP DUP5 DUP3 MSTORE_1 ISZERO_0', 'DUP7 PUSH DUP8 DUP7 ADD_0 ADD_1 GT_0 DUP3 PUSH MSTORE_0 PUSH DUP6 DUP4 MSTORE_1 SWAP4 POP ISZERO_0']","[0, 0, 0, 0]","[7.92, 7.92, 16.9, 25.05]",True,9.89,DUP2 PUSH MSTORE_0 DUP7 PUSH DUP8 DUP7 ADD_0 ADD_1 GT_0 PUSH DUP6 DUP4 MSTORE_1 SWAP4 POP ISZERO_0,0.0
15,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block47,30.0,11.19,True,True,0,16,"['DUP1 PUSH MSTORE_1 POP PUSH PUSH PUSH KECCAK256_0 DUP1 SLOAD_1 PUSH SWAP1 SWAP2 ADD_0 SWAP2 SWAP1 AND_0 SWAP1 SLOAD_0 PUSH PUSH MSTORE_0', 'DUP1 PUSH MSTORE_1 POP PUSH PUSH PUSH KECCAK256_0 DUP1 SLOAD_1 PUSH SWAP1 SWAP2 ADD_0 SWAP2 SWAP1 AND_0 SWAP1 SLOAD_0 PUSH PUSH MSTORE_0', 'DUP1 SWAP1 PUSH PUSH MSTORE_0 POP PUSH MSTORE_1 PUSH PUSH SWAP1 POP PUSH PUSH KECCAK256_0 DUP1 SLOAD_1 PUSH AND_0 SWAP2 ADD_0 SLOAD_0', 'PUSH MSTORE_1 PUSH PUSH MSTORE_0 PUSH PUSH KECCAK256_0 DUP1 SLOAD_1 PUSH AND_0 SWAP1 PUSH ADD_0 SLOAD_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 DUP1 PUSH PUSH MSTORE_0 SLOAD_1 PUSH AND_0 SWAP2 PUSH MSTORE_1 PUSH ADD_0 SLOAD_0 NOP NOP NOP NOP NOP NOP', 'PUSH MSTORE_1 PUSH PUSH KECCAK256_0 PUSH DUP2 SLOAD_1 AND_0 SWAP1 PUSH PUSH MSTORE_0 PUSH ADD_0 SLOAD_0 NOP NOP NOP NOP NOP NOP', 'PUSH MSTORE_1 PUSH PUSH PUSH KECCAK256_0 PUSH DUP2 SLOAD_1 AND_0 SWAP2 PUSH PUSH MSTORE_0 ADD_0 SLOAD_0 NOP NOP NOP NOP NOP NOP', 'PUSH MSTORE_1 PUSH PUSH PUSH KECCAK256_0 PUSH DUP2 SLOAD_1 AND_0 SWAP2 PUSH PUSH MSTORE_0 ADD_0 SLOAD_0 NOP NOP NOP NOP NOP NOP']","[0, 0, 0, 6, 6, 6, 6, 6]","[3.47, 3.48, 3.87, 4.39, 10.43, 11.01, 11.19, 11.2]",True,2.89,PUSH MSTORE_1 PUSH PUSH KECCAK256_0 PUSH PUSH PUSH PUSH DUP5 ADD_0 SWAP3 SWAP1 SWAP1 SWAP1 DUP5 SLOAD_1 AND_0 SWAP4 POP MSTORE_0 SLOAD_0,0.0
16,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block198.0,10.0,3.4,True,True,0,16,"['SELFBALANCE_0 CALLER_0 DUP1 SELFBALANCE_0 PUSH MLOAD_0 PUSH SWAP3 DUP2 PUSH SELFBALANCE_0 ISZERO_0 MUL_0 SWAP5 DUP2 SELFBALANCE_0 DUP8 SWAP5 PUSH SWAP6', 'SELFBALANCE_0 CALLER_0 DUP1 SELFBALANCE_0 PUSH MLOAD_0 PUSH SWAP3 DUP2 PUSH SELFBALANCE_0 ISZERO_0 MUL_0 SWAP5 DUP2 SELFBALANCE_0 DUP8 SWAP5 PUSH SWAP6', 'SELFBALANCE_0 ISZERO_0 PUSH SELFBALANCE_0 SWAP2 PUSH MUL_0 CALLER_0 PUSH MLOAD_0 PUSH SWAP4 DUP2 DUP7 SWAP4 SWAP6 DUP4 SELFBALANCE_0 DUP9 DUP9', 'SELFBALANCE_0 CALLER_0 SELFBALANCE_0 ISZERO_0 PUSH MUL_0 DUP3 PUSH MLOAD_0 PUSH DUP2 DUP2 DUP2 SELFBALANCE_0 DUP9 DUP9 NOP NOP NOP NOP', 'SELFBALANCE_0 CALLER_0 SELFBALANCE_0 ISZERO_0 PUSH MUL_0 SELFBALANCE_0 PUSH MLOAD_0 PUSH DUP2 PUSH DUP2 SELFBALANCE_0 DUP9 DUP9 NOP NOP NOP NOP', 'SELFBALANCE_0 CALLER_0 SELFBALANCE_0 ISZERO_0 PUSH MUL_0 SELFBALANCE_0 PUSH MLOAD_0 PUSH DUP2 DUP2 DUP2 SELFBALANCE_0 DUP9 DUP9 NOP NOP NOP NOP', 'SELFBALANCE_0 CALLER_0 PUSH SELFBALANCE_0 ISZERO_0 MUL_0 SELFBALANCE_0 PUSH MLOAD_0 PUSH DUP2 DUP2 DUP2 SELFBALANCE_0 DUP9 DUP9 NOP NOP NOP NOP', 'SELFBALANCE_0 CALLER_0 PUSH SELFBALANCE_0 ISZERO_0 MUL_0 SELFBALANCE_0 PUSH MLOAD_0 PUSH DUP2 DUP2 DUP2 SELFBALANCE_0 DUP9 DUP9 NOP NOP NOP NOP', 'SELFBALANCE_0 CALLER_0 PUSH SELFBALANCE_0 ISZERO_0 MUL_0 SELFBALANCE_0 PUSH MLOAD_0 PUSH DUP2 DUP2 DUP2 SELFBALANCE_0 DUP9 DUP9 NOP NOP NOP NOP', 'SELFBALANCE_0 CALLER_0 PUSH SELFBALANCE_0 ISZERO_0 MUL_0 SELFBALANCE_0 PUSH MLOAD_0 PUSH DUP2 DUP2 DUP2 SELFBALANCE_0 DUP9 DUP9 NOP NOP NOP NOP']","[0, 0, 0, 4, 4, 4, 4, 4, 4, 4]","[1.22, 1.22, 1.88, 2.32, 2.4, 2.65, 3.36, 3.38, 3.4, 3.41]",False,10.01,,
17,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block194,60.0,42.03,True,True,0,27,"['PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 PUSH ADD_3 MSTORE_2 PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 PUSH ADD_3 MSTORE_2 PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH DUP3 ADD_4 PUSH PUSH DUP5 ADD_3 MSTORE_2 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH DUP3 ADD_4 PUSH PUSH DUP5 ADD_3 MSTORE_2 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[26.19, 26.19, 41.99, 42.04]",True,22.75,PUSH MLOAD_0 PUSH PUSH DUP3 PUSH DUP5 MSTORE_0 ADD_1 PUSH PUSH DUP5 ADD_2 MSTORE_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP5 ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0,0.0
18,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block166,60.0,68.41,True,False,-27,27,"['PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH DUP2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 DUP2 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[57.4, 57.41, 57.78, 59.47]",True,8.94,PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_1 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0,0.0
19,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block230,50.0,30.11,True,True,0,21,"['PUSH PUSH DUP3 ADD_1 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH DUP2 PUSH ADD_2 MSTORE_2 DUP1 PUSH PUSH SWAP3 PUSH ADD_3 MSTORE_3 ADD_0 SWAP1', 'PUSH PUSH DUP3 ADD_1 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH DUP2 PUSH ADD_2 MSTORE_2 DUP1 PUSH PUSH SWAP3 PUSH ADD_3 MSTORE_3 ADD_0 SWAP1', 'PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_1 MSTORE_1 PUSH DUP2 PUSH ADD_2 MSTORE_2 PUSH DUP2 PUSH ADD_3 MSTORE_3 PUSH ADD_0 SWAP1 NOP', 'PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_1 MSTORE_1 PUSH DUP2 PUSH ADD_2 MSTORE_2 PUSH PUSH DUP3 ADD_3 MSTORE_3 PUSH ADD_0 SWAP1 NOP', 'PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_1 MSTORE_1 PUSH PUSH DUP3 ADD_2 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_3 MSTORE_3 ADD_0 SWAP1 NOP', 'PUSH DUP2 PUSH ADD_1 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH DUP2 PUSH ADD_2 MSTORE_2 PUSH PUSH DUP3 ADD_3 MSTORE_3 PUSH ADD_0 SWAP1 NOP', 'PUSH DUP2 PUSH ADD_1 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH DUP2 PUSH ADD_2 MSTORE_2 PUSH PUSH DUP3 ADD_3 MSTORE_3 PUSH ADD_0 SWAP1 NOP']","[0, 0, 1, 1, 1, 1, 1]","[17.9, 17.9, 20.8, 24.05, 27.49, 30.1, 30.12]",True,7.25,SWAP1 PUSH DUP3 MSTORE_0 PUSH PUSH PUSH DUP5 ADD_1 MSTORE_1 PUSH DUP4 ADD_2 MSTORE_2 PUSH DUP3 PUSH ADD_0 SWAP3 PUSH ADD_3 MSTORE_3,0.0
20,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block84,60.0,87.76,True,False,-27,27,"['PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP4 ADD_1 MSTORE_4 ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP4 ADD_1 MSTORE_4 ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH DUP2 MSTORE_0 PUSH ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[49.54, 49.54, 87.0, 87.72]",True,13.08,PUSH PUSH MLOAD_0 PUSH DUP2 PUSH ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 DUP2 PUSH ADD_1 MSTORE_4 ADD_0,0.0
21,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_Ownable_initial_block2.0,20.0,5.51,True,True,0,16,"['PUSH PUSH PUSH SWAP1 SLOAD_0 AND_0 SWAP2 SWAP1 POP POP CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 PUSH PUSH CALLER_0 SWAP2 PUSH MLOAD_0 PUSH SWAP1', 'PUSH PUSH PUSH SWAP1 SLOAD_0 AND_0 SWAP2 SWAP1 POP POP CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 PUSH PUSH CALLER_0 SWAP2 PUSH MLOAD_0 PUSH SWAP1', 'POP PUSH PUSH CALLER_0 SWAP2 SLOAD_0 AND_0 PUSH SWAP1 CALLER_0 PUSH SWAP1 SWAP1 SWAP2 CALLER_0 OR_0 PUSH SSTORE_0 SWAP3 SWAP2 PUSH PUSH MLOAD_0', 'POP CALLER_0 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP PUSH SLOAD_0 PUSH AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 PUSH PUSH DUP2 PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 PUSH SLOAD_0 PUSH AND_0 DUP2 OR_0 PUSH SSTORE_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 PUSH PUSH SLOAD_0 AND_0 DUP2 OR_0 PUSH SSTORE_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 DUP1 PUSH SLOAD_0 PUSH AND_0 OR_0 PUSH SSTORE_0 DUP1 PUSH PUSH DUP2 PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP']","[0, 0, 0, 7, 7, 7, 7, 7]","[0.74, 0.74, 1.45, 1.54, 1.67, 3.97, 4.06, 5.52]",True,6.04,POP CALLER_0 DUP1 PUSH PUSH SLOAD_0 AND_0 OR_0 DUP1 PUSH MLOAD_0 SWAP1 POP PUSH SWAP2 PUSH CALLER_0 SWAP4 SWAP2 DUP2 SSTORE_0 DUP1 SWAP3,0.0
22,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block184,50.0,7.37,True,True,0,19,"['PUSH PUSH SWAP1 DUP5 PUSH MSTORE_1 KECCAK256_0 PUSH DUP3 LT_0 DUP4 PUSH MSTORE_3 PUSH PUSH MSTORE_0 DUP2 PUSH MSTORE_2 DUP3 SWAP1', 'PUSH PUSH SWAP1 DUP5 PUSH MSTORE_1 KECCAK256_0 PUSH DUP3 LT_0 DUP4 PUSH MSTORE_3 PUSH PUSH MSTORE_0 DUP2 PUSH MSTORE_2 DUP3 SWAP1', 'DUP2 PUSH DUP5 PUSH MSTORE_1 MSTORE_3 PUSH PUSH MSTORE_0 PUSH PUSH KECCAK256_0 SWAP2 SWAP2 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP4 LT_0', 'PUSH PUSH MSTORE_0 PUSH PUSH DUP5 PUSH MSTORE_1 KECCAK256_0 PUSH DUP2 PUSH MSTORE_2 DUP4 DUP4 SWAP2 MSTORE_3 PUSH DUP4 LT_0 NOP', 'PUSH PUSH DUP5 PUSH MSTORE_1 MSTORE_0 DUP2 PUSH MSTORE_3 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP2 LT_0 NOP NOP', 'PUSH PUSH MSTORE_0 DUP2 PUSH DUP5 DUP2 MSTORE_1 MSTORE_3 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP2 LT_0 NOP NOP', 'PUSH PUSH MSTORE_0 DUP2 PUSH DUP5 PUSH MSTORE_1 MSTORE_3 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP4 LT_0 NOP NOP', 'DUP3 PUSH MSTORE_1 PUSH PUSH MSTORE_0 DUP2 PUSH MSTORE_3 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP4 LT_0 NOP NOP', 'PUSH PUSH DUP5 PUSH MSTORE_1 MSTORE_0 DUP2 PUSH MSTORE_3 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP2 LT_0 NOP NOP', 'DUP2 DUP4 PUSH PUSH MSTORE_0 PUSH MSTORE_1 PUSH MSTORE_3 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP2 LT_0 NOP NOP', 'PUSH PUSH DUP5 PUSH MSTORE_1 MSTORE_0 DUP2 PUSH MSTORE_3 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP2 LT_0 NOP NOP']","[0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2]","[3.09, 3.09, 3.36, 4.68, 5.97, 6.58, 7.12, 7.14, 7.33, 7.35, 7.38]",True,4.54,PUSH PUSH KECCAK256_0 DUP1 PUSH PUSH MSTORE_0 PUSH MSTORE_2 DUP2 SWAP2 DUP5 PUSH MSTORE_1 SWAP2 DUP4 PUSH MSTORE_3 PUSH DUP4 LT_0,0.0
23,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block20,40.0,50.07,True,False,-18,22,"['PUSH CALLER_0 PUSH MSTORE_0 POP PUSH PUSH SWAP1 KECCAK256_0 PUSH DUP2 DUP1 SLOAD_0 PUSH PUSH MSTORE_1 PUSH AND_0 CALLER_0 SWAP1 OR_0 DUP2 SSTORE_0 ADD_0 SLOAD_1 PUSHTAG_0 SWAP1', 'PUSH CALLER_0 PUSH MSTORE_0 POP PUSH PUSH SWAP1 KECCAK256_0 PUSH DUP2 DUP1 SLOAD_0 PUSH PUSH MSTORE_1 PUSH AND_0 CALLER_0 SWAP1 OR_0 DUP2 SSTORE_0 ADD_0 SLOAD_1 PUSHTAG_0 SWAP1', 'PUSH PUSH KECCAK256_0 PUSH DUP2 SLOAD_0 AND_0 CALLER_0 OR_0 PUSH CALLER_0 PUSH PUSHTAG_0 SWAP4 DUP6 SSTORE_0 SWAP2 PUSH DUP6 ADD_0 SWAP3 MSTORE_1 PUSH MSTORE_0 SLOAD_1 NOP NOP', 'PUSH PUSH KECCAK256_0 CALLER_0 PUSH DUP3 SLOAD_0 AND_0 SWAP2 SWAP2 OR_0 CALLER_0 PUSH MSTORE_0 DUP2 SSTORE_0 PUSHTAG_0 PUSH PUSH MSTORE_1 PUSH DUP3 ADD_0 SLOAD_1 NOP NOP NOP', 'PUSH PUSH KECCAK256_0 PUSHTAG_0 DUP2 PUSH PUSH PUSH CALLER_0 PUSH MSTORE_0 MSTORE_1 ADD_0 CALLER_0 DUP4 SLOAD_0 PUSH AND_0 OR_0 DUP4 SSTORE_0 SLOAD_1 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 CALLER_0 PUSH PUSH PUSH DUP5 SLOAD_0 PUSH AND_0 DUP5 OR_0 DUP6 SSTORE_0 MSTORE_1 MSTORE_0 PUSHTAG_0 PUSH DUP3 ADD_0 SLOAD_1 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 PUSH CALLER_0 PUSH MSTORE_0 DUP2 SLOAD_0 AND_0 CALLER_0 OR_0 DUP2 SSTORE_0 PUSH PUSH MSTORE_1 PUSHTAG_0 DUP2 PUSH ADD_0 SLOAD_1 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 PUSH CALLER_0 PUSH MSTORE_0 DUP2 SLOAD_0 AND_0 CALLER_0 OR_0 DUP2 SSTORE_0 PUSH PUSH MSTORE_1 PUSHTAG_0 DUP2 PUSH ADD_0 SLOAD_1 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 PUSH CALLER_0 PUSH MSTORE_0 DUP2 SLOAD_0 AND_0 CALLER_0 OR_0 DUP2 SSTORE_0 PUSH PUSH MSTORE_1 PUSHTAG_0 DUP2 PUSH ADD_0 SLOAD_1 NOP NOP NOP NOP NOP']","[0, 0, 2, 3, 5, 5, 5, 5, 5]","[10.3, 10.31, 14.84, 15.67, 35.89, 49.69, 50.01, 50.04, 50.06]",True,13.73,PUSH PUSH KECCAK256_0 PUSH DUP2 SLOAD_0 AND_0 PUSH DUP3 PUSHTAG_0 SWAP3 PUSH SWAP3 SWAP1 SWAP1 PUSH CALLER_0 SWAP2 MSTORE_1 OR_0 DUP2 SSTORE_0 CALLER_0 PUSH MSTORE_0 ADD_0 SLOAD_1,0.0
24,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block78,50.0,8.72,True,True,0,19,"['PUSH PUSH MSTORE_0 PUSH PUSH KECCAK256_0 DUP4 PUSH MSTORE_1 SWAP1 SWAP1 DUP3 PUSH MSTORE_3 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP4 LT_0', 'PUSH PUSH MSTORE_0 PUSH PUSH KECCAK256_0 DUP4 PUSH MSTORE_1 SWAP1 SWAP1 DUP3 PUSH MSTORE_3 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP4 LT_0', 'DUP3 PUSH MSTORE_1 DUP2 PUSH MSTORE_3 PUSH PUSH SWAP1 KECCAK256_0 PUSH DUP3 LT_0 PUSH PUSH MSTORE_0 DUP2 PUSH MSTORE_2 DUP3 SWAP1', 'PUSH PUSH KECCAK256_0 PUSH DUP5 PUSH MSTORE_1 PUSH MSTORE_0 DUP1 PUSH MSTORE_2 PUSH DUP3 SWAP3 LT_0 DUP4 PUSH MSTORE_3 DUP3 SWAP1', 'PUSH PUSH DUP5 DUP2 MSTORE_1 PUSH PUSH MSTORE_0 KECCAK256_0 DUP3 PUSH MSTORE_3 PUSH DUP2 PUSH MSTORE_2 DUP3 LT_0 SWAP2 DUP1 SWAP3', 'PUSH DUP4 PUSH MSTORE_1 PUSH PUSH PUSH MSTORE_0 KECCAK256_0 DUP3 DUP2 PUSH MSTORE_2 PUSH MSTORE_3 PUSH DUP3 LT_0 DUP3 SWAP1 NOP', 'DUP3 PUSH MSTORE_1 DUP2 PUSH MSTORE_3 PUSH PUSH PUSH MSTORE_0 PUSH KECCAK256_0 DUP2 DUP2 PUSH MSTORE_2 PUSH DUP4 LT_0 NOP NOP', 'DUP3 PUSH MSTORE_1 PUSH DUP3 PUSH MSTORE_3 PUSH MSTORE_0 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP4 LT_0 NOP NOP', 'PUSH DUP4 PUSH MSTORE_1 DUP3 PUSH MSTORE_3 PUSH KECCAK256_0 DUP1 PUSH PUSH MSTORE_0 PUSH MSTORE_2 DUP2 PUSH DUP4 LT_0 NOP NOP', 'DUP2 DUP4 PUSH MSTORE_1 PUSH MSTORE_3 PUSH PUSH MSTORE_0 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_2 DUP2 PUSH DUP2 LT_0 NOP NOP']","[0, 0, 0, 0, 0, 1, 2, 2, 2, 2]","[2.95, 2.96, 4.53, 5.37, 5.54, 6.14, 7.7, 7.78, 7.91, 8.74]",True,3.72,PUSH PUSH DUP5 PUSH MSTORE_1 MSTORE_0 PUSH DUP2 LT_0 PUSH PUSH KECCAK256_0 SWAP1 DUP2 PUSH MSTORE_2 DUP4 PUSH MSTORE_3 DUP3 SWAP1,0.0
